,id,name,rating_kp,rating_imdb,votes_kp,votes_imdb,year,genre,director,director_id,countries
87,573340,Русский Голливуд: Бриллиантовая рука 2,2.063,0.0,2433,0,2010,"документальный, комедия",Сергей Иванов,2310448,Россия
88,622656,Служу Советскому Союзу!,2.183,1.7,6725,145,2012,"драма, история",Александр Устюгов,1055853,Россия
89,369097,Новейшие приключения Буратино,2.385,3.1,751,27,1997,комедия,Дин Махаматдинов,553504,Россия
90,714488,"Гафт, который гуляет сам по себе",2.419,0.0,472,0,2010,"документальный, биография","Юрий Линкевич, Михаил Минкин","2975679, 1769733",Россия
91,581408,Путь Патриарха,3.511,0.0,155,0,2009,"документальный, биография",Александр Замыслов,2313813,Россия
92,929763,Премия Муз-ТВ 2014,2.94,2.8,596,18,2014,музыка,Олег Боднарчук,4174613,Россия
93,574209,Золотой граммофон 2009,2.615,3.9,1427,26,2010,музыка,Андрей Сычев,3486883,Россия
94,449944,Золотая рыбка,2.625,0.0,1616,0,2008,"мюзикл, комедия",Александр Игудин,1758008,Россия
95,502107,Золотой ключик,2.645,2.9,1217,41,2009,"мюзикл, фэнтези, комедия",Александр Игудин,1758008,Россия
96,276135,Карнавальная ночь 2,2.676,2.2,7061,193,2006,комедия,Эльдар Рязанов,224619,Россия
97,573982,Музыкальные награды MTV Россия 2008,2.726,2.8,765,20,2008,музыка,Андрей Болтенко,1044699,Россия
98,507170,Амазонки из глубинки,2.772,0.0,256,0,2010,"мелодрама, комедия","Михаил Крупин, Елена Рогачко","1980418, 1980419",Россия
99,678827,Мексиканский вояж Степаныча,2.82,0.0,2424,0,2012,"комедия, приключения",Максим Воронков,276860,Россия
0,255607,Сын неудачника,2.867,2.9,131,14,2002,комедия,Анатолий Эйрамджан,273145,Россия
1,929791,Премия Муз-ТВ 2012,2.981,2.5,610,19,2012,музыка,Алексей Сеченов,637432,Россия
2,573984,Премия Муз-ТВ 2009,3.031,4.1,1456,30,2009,музыка,Алексей Сеченов,637432,Россия
3,929792,Премия Муз-ТВ 2013,3.079,2.1,483,15,2013,музыка,Олег Боднарчук,4174613,Россия
4,728097,Красная шапочка,3.116,3.3,1787,29,2012,"мюзикл, комедия",Александр Игудин,1758008,Россия
5,573985,Золотой граммофон 2008,3.162,3.8,960,25,2008,музыка,Андрей Сычев,3486883,Россия
6,455572,Королевство кривых зеркал,3.253,3.4,1391,32,2007,"мюзикл, комедия",Александр Игудин,1758008,Россия
7,421359,Умирает душа,3.333,0.0,126,0,1993,драма,Владимир Загоруйко,1348554,Россия
8,474409,Маска и душа,3.41,0.0,189,0,2002,история,Сергей Колосов,315994,Россия
9,436281,Три мушкетера,3.403,3.4,2129,65,2004,"мюзикл, комедия",Тина Баркалая,1144127,Россия
10,818570,Три богатыря,3.43,0.0,1996,0,2013,"комедия, музыка, фэнтези",Александр Игудин,1758008,Россия
11,452658,Питерские каникулы,3.484,0.0,407,0,2009,мелодрама,"Олег Газе, Алина Крупнова","1622844, 2614482",Россия
12,451131,Даша Васильева 2. Любительница частного сыска: Эта горькая сладкая месть,3.622,0.0,1065,0,2004,детектив,Олег Фесенко,919929,Россия
13,451292,Даша Васильева 3. Любительница частного сыска: Несекретные материалы,3.775,0.0,962,0,2004,детектив,Андрей Мармонтов,1599096,Россия
14,453323,Даша Васильева 2. Любительница частного сыска: Жена моего мужа,3.793,0.0,1067,0,2004,детектив,Олег Фесенко,919929,Россия
15,958555,Золотой граммофон 2010,3.739,2.8,296,17,2010,музыка,Андрей Сычев,3486883,Россия
16,600795,Споры,3.69,4.3,704,93,2011,"ужасы, фантастика",Максим Дьячук,2417924,"США, Россия"
17,451276,Даша Васильева 3. Любительница частного сыска: Спят усталые игрушки,3.9,0.0,1157,0,2004,детектив,Андрей Мармонтов,1599096,Россия
18,451231,Даша Васильева 3. Любительница частного сыска: Бассейн с крокодилами,3.97,0.0,1071,0,2004,детектив,Андрей Мармонтов,1599096,Россия
19,464857,Даша Васильева 4. Любительница частного сыска: Привидение в кроссовках,3.963,0.0,1074,0,2005,детектив,Игорь Мужжухин,245797,Россия
20,471950,Даша Васильева 4. Любительница частного сыска. Хобби гадкого утенка,3.974,0.0,921,0,2005,детектив,Игорь Мужжухин,245797,Россия
21,430450,Убийство в дачный сезон,3.889,0.0,227,0,2008,"мелодрама, детектив",Сергей Русаков,231245,"Россия, Украина"
22,475974,Даша Васильева 4. Любительница частного сыска: Домик тетушки лжи,4.006,0.0,978,0,2005,детектив,Игорь Мужжухин,245797,Россия
23,464846,Даша Васильева. Любительница частного сыска: За всеми зайцами,4.02,0.0,1096,0,2003,детектив,Анатолий Матешко,74701,Россия
24,523287,Мальчик и девочка,3.953,4.7,394,25,2009,"драма, мелодрама",Леонид Бочков,1964647,Россия
25,453147,Даша Васильева. Любительница частного сыска: Дантисты тоже плачут,3.969,0.0,1289,0,2003,детектив,Анатолий Матешко,74701,Россия
26,297756,Крысиные похороны,4.021,4.1,354,548,1995,"ужасы, фэнтези, приключения",Дэн Голден,63252,"США, Россия"
27,453285,Даша Васильева. Любительница частного сыска: Крутые наследнички,4.199,0.0,5400,0,2003,детектив,Анатолий Матешко,74701,Россия
28,436344,Красная шапочка,4.019,0.0,1238,0,2008,"мюзикл, комедия",Семен Горов,1304308,"Россия, Украина"
29,569971,Исполнительный лист,4.061,0.0,333,0,2010,криминал,Артем Аксененко,1815748,Россия
30,435359,Звездные каникулы,4.04,0.0,768,0,2006,"мюзикл, комедия",Семен Горов,1304308,"Россия, Украина"
31,102827,Витрина,4.142,4.9,377,13,2000,мелодрама,"Дмитрий Иванов, Андрей Мармонтов","724395, 1599096",Россия
32,412080,Всё начинается с любви,4.212,0.0,185,0,2004,мелодрама,Константин Виткин,554092,Россия
33,433626,Клинч,4.148,0.0,285,0,2008,драма,"Владимир Басов мл., Ольга Басова","245765, 245766",Россия
34,461312,Продается детектор лжи,4.155,3.4,218,24,2005,"мюзикл, драма, комедия",Владимир Назаров,1746556,Россия
35,585350,Неваляшка 2,4.18,3.6,1785,40,2014,"комедия, спорт",Анарио Мамедов,1617459,Россия
36,331665,Старые песни о главном: Постскриптум,4.21,4.0,2333,77,2000,"мюзикл, музыка, документальный",Олег Гусев,1801570,Россия
37,803413,Федька,4.208,0.0,680,0,2014,"детский, семейный","Любовь Андреева, Елизавета Клейнот","4243531, 1706146",Россия
38,468911,Шут и Венера,4.206,0.0,201,0,2008,"мелодрама, комедия",Каринэ Фолиянц,273322,Россия
39,414988,Шпионские игры: Неофициальная версия,4.296,0.0,110,0,2008,боевик,Илья Максимов,965225,Россия
40,471679,Ночь в стиле детства,4.264,0.0,231,0,2005,мюзикл,"Феликс Михайлов, Егор Дружинин","1742780, 573035",Россия
41,594856,Шхера-18,4.282,0.0,1079,0,2011,"боевик, криминал",Николай Дрейден,1679866,Россия
42,499996,Любовь под грифом «Совершенно секретно» 3,4.301,0.0,239,0,2010,"боевик, детектив",Андрей Либенсон,1258687,Россия
43,422812,Садовник,4.28,0.0,186,0,2007,"мелодрама, драма",Олег Фиалко,287395,"Россия, Украина"
44,765970,Шутки ангела,4.35,0.0,207,0,2013,боевик,Евгений Аксенов,555191,Россия
45,696419,Афроiдиты,4.329,0.0,290,0,2012,комедия,Александр Рогожкин,39440,Россия
46,461757,Каникулы любви,4.379,0.0,731,0,2007,мелодрама,Вадим Арапов,1801252,"Россия, Украина"
47,624756,Бесприданница,4.387,0.0,1575,0,2011,мелодрама,Андрес Пуустусмаа,398893,Россия
48,433679,Танец живота,4.45,0.0,243,0,2007,мелодрама,Евгений Семенов,916421,Россия
49,660960,Лесное озеро,4.467,0.0,481,0,2011,мелодрама,Станислав Мареев,1652857,Россия
50,405667,Комната с видом на огни,4.519,3.7,309,12,2007,"триллер, криминал, детектив",Михаил Туманишвили,269768,Россия
51,501962,Бомжиха 2,4.576,0.0,678,0,2009,мелодрама,"Сайдо Курбанов, Юрий Осипов","277356, 1441084",Россия
52,419535,Жил-был дед,4.57,0.0,192,0,2008,мелодрама,Борис Казаков,1845356,Россия
53,674363,"Маросейка, 12: Прощай, полицейский",4.653,0.0,139,0,2001,"криминал, детектив",Алексей Праздников,1764026,Россия
54,397409,Клиника,4.619,5.2,356,15,2006,драма,Рудольф Фрунтов,224445,Россия
55,573653,Подруги,4.656,0.0,548,0,2010,мелодрама,Олег Смольников,1557059,Россия
56,418693,Когда не хватает любви,4.646,0.0,282,0,2008,"драма, детектив",Андрей Морозов,908147,Россия
57,471676,Только раз...,4.601,0.0,200,0,2002,мелодрама,Алла Сурикова,251142,Россия
58,420158,Азиат,4.645,0.0,855,0,2008,"боевик, приключения",Алексей Козлов,1055432,Россия
59,447310,Путь домой,4.699,0.0,914,0,2009,"боевик, криминал","Сергей Краснов, Юлия Краснова","1230535, 1922148",Россия
60,932122,Весомое чувство,4.738,0.0,817,0,2013,мелодрама,Алексей Карелин,910853,"Россия, Беларусь"
61,470624,Преступная страсть,4.692,0.0,289,0,2008,"криминал, детектив",Валерий Рожнов,608146,Россия
62,415410,Шпионские игры: Побег,4.726,0.0,115,0,2008,боевик,Илья Максимов,965225,Россия
63,660798,Новое платье Королевой,4.728,0.0,351,0,2011,комедия,Дмитрий Томашпольский,1039325,"Россия, Украина"
64,723406,Яблочный спас,4.781,0.0,567,0,2012,мелодрама,Сергей Гиргель,2461020,"Россия, Беларусь"
65,475972,Доки,4.763,0.0,227,0,2010,"драма, криминал",Юрий Музыка,284576,Россия
66,405697,"Маросейка, 12: Ген смерти",4.78,3.6,470,25,2000,боевик,Игорь Апасян,261734,Россия
67,839558,Карнавал по-нашему,4.727,0.0,400,0,2014,"комедия, музыка",Леонид Мазор,1617491,Россия
68,469540,"Маросейка, 12: Мокрое дело",4.788,0.0,663,0,2000,"детектив, криминал",Александр Майоров,310661,Россия
69,843670,Тили-тили-тесто,4.823,0.0,744,0,2013,мелодрама,Петр Степин,233626,Россия
70,566753,Рысь,4.807,0.0,1657,0,2010,"боевик, драма",Алексей Феоктистов,1608832,Россия
71,428938,Классные игры,4.822,0.0,273,0,2006,"драма, детектив",Валерий Федосов,266115,Россия
72,471174,Кошачий вальс,4.805,0.0,188,0,2006,комедия,Вартан Акопян,1573420,Россия
73,308331,Шпионские игры: Без прикрытия,4.8,0.0,129,0,2007,боевик,Анатолий Артамонов,245605,Россия
74,308332,Шпионские игры: Тринадцатый сектор,4.844,2.8,137,9,2007,криминал,Илья Максимов,965225,Россия
75,935902,Будущее совершенное,4.865,0.0,329,0,2013,мелодрама,Алексей Карелин,910853,Россия
76,432655,Оля + Коля,4.857,0.0,632,0,2007,мелодрама,Юлия Клименко,1521334,Россия
77,818666,Хочу замуж,4.859,0.0,1839,0,2013,"комедия, мелодрама",Глеб Якубовский,3488519,Россия
78,412079,Святой и грешный,4.857,0.0,450,0,1999,комедия,Иван Соловов,238571,Россия
79,471046,"Осторожно, модерн! 2004",4.871,0.0,3354,0,2003,"мюзикл, комедия","Андрей Балашов, Анна Пармас","1711499, 1711479",Россия
80,229284,Экспресс до Пекина,4.881,5.4,339,1938,1995,"боевик, триллер",Джордж Михалка,53126,"Канада, Великобритания, Россия"
81,450603,Так бывает,4.846,0.0,346,0,2007,драма,Анна Фенченко,1627851,Россия
82,739479,Судьба Марии,4.915,0.0,780,0,2012,мелодрама,Дмитрий Булин,1827607,Россия
83,656880,"Маросейка, 12: Операция «Зеленый лед»",4.95,0.0,327,0,2000,"детектив, криминал",Сергей Белошников,261750,Россия
84,723694,Мама выходит замуж,5.421,0.0,489,0,2012,мелодрама,Вадим Соколовский,73315,Россия
85,644312,Шоковая терапия,4.905,0.0,212,0,2012,"драма, криминал",Евгений Малков,2424140,Россия
86,1112195,Гостья из прошлого,4.927,0.0,935,0,2017,мелодрама,Вячеслав Лавров,1671917,Россия
87,308333,Шпионские игры: Месть,4.951,4.8,128,8,2007,криминал,Илья Максимов,965225,Россия
88,415673,Шпионские игры: Частный визит,4.941,6.1,125,13,2008,боевик,Георгий Гаврилов,700824,"Россия, США"
89,721249,Клубничный рай,4.948,0.0,1194,0,2012,"мелодрама, комедия",Сергей Гиргель,2461020,Россия
90,469646,Бомба для невесты,4.991,0.0,203,0,2004,"мелодрама, комедия",Александр Павловский,231551,Россия
91,602582,Александр Солженицын,4.922,0.0,314,0,1992,документальный,Станислав Говорухин,185642,Россия
92,616348,Дружба особого назначения,4.964,4.9,920,12,2012,боевик,Алексей Феоктистов,1608832,Россия
93,415674,Шпионские игры 9: Живая бомба,4.964,4.8,95,9,2008,боевик,Илья Максимов,965225,Россия
94,432377,Часы без стрелок,4.965,0.0,309,0,2001,"драма, детектив",Владимир Наумов,261619,Россия
95,992652,Военный фитнес,5.053,0.0,532,0,2016,"спорт, мелодрама",Эдуард Бордуков,2810939,Россия
96,309273,Шпионские игры: Излучатель смерти,5.012,0.0,125,0,2007,боевик,Анатолий Артамонов,245605,Россия
97,585213,Только любовь,5.017,0.0,474,0,2011,мелодрама,Теймураз Эсадзе,969127,Россия
98,431206,Другое лицо,5.016,0.0,2143,0,2008,мелодрама,Игорь Штернберг,318134,"Россия, Украина"
99,6712,Полночь в Санкт-Петербурге,5.015,4.9,361,1448,1995,триллер,Дуглас Джексон,7108,"Канада, Великобритания, Россия"
0,79758,Старые песни о главном 3,5.05,4.4,6641,234,1997,музыка,Василий Пичул,139208,Россия
1,502953,Богатая Маша,5.04,0.0,1075,0,2010,мелодрама,Сергей Пикалов,1705571,Россия
2,307642,Шпионские игры: Охота на черного волка,5.062,5.2,170,27,2006,боевик,Георгий Гаврилов,700824,"США, Россия"
3,436285,Приключения Верки Сердючки,5.066,6.2,1643,21,2005,"мюзикл, комедия",Семен Горов,1304308,"Россия, Украина"
4,468804,Удар Лотоса 4: Алмаз,5.045,0.0,268,0,2005,"боевик, приключения",Александр Клименко,281212,Россия
5,673377,Свидетельница,5.068,0.0,457,0,2011,мелодрама,Дмитрий Томашпольский,1039325,Россия
6,468304,Не пытайтесь понять женщину,5.07,0.0,365,0,2008,мелодрама,Мария Соловцова,464099,Россия
7,470384,Стресс,5.167,0.0,130,0,1993,драма,Михаил Кончакивский,290367,Россия
8,648623,Дом на краю,5.09,0.0,1161,0,2011,"драма, криминал",Владимир Чубриков,693546,Россия
9,474354,Наваждение,5.052,0.0,337,0,2008,драма,Рудольф Фрунтов,224445,Россия
10,420164,Мужчина для жизни,5.095,6.2,416,16,2008,комедия,Галина Кувивчак-Сахно,1627853,"Россия, Украина"
11,411724,Шутка ангела,5.162,0.0,188,0,2004,"мелодрама, комедия",Ильдар Исламгулов,1593296,Россия
12,739485,Нелюбимая,5.114,0.0,979,0,2012,мелодрама,Артем Насыбулин,1705584,Россия
13,893242,Осколки хрустальной туфельки,5.109,0.0,1089,0,2015,мелодрама,Станислав Митин,1546031,Россия
14,474273,Наследницы 2,5.144,0.0,384,0,2005,мелодрама,Эльёр Ишмухамедов,293987,Россия
15,425043,А я люблю женатого,5.124,0.0,540,0,2008,мелодрама,Каринэ Фолиянц,273322,"Россия, Украина"
16,471539,Судья в ловушке,5.055,0.0,110,0,1998,комедия,Сергей Колосов,315994,Россия
17,426352,Муж на час,5.105,0.0,468,0,2007,мелодрама,Ольга Перуновская,1334735,Россия
18,425074,"Плакальщик, или Новогодний детектив",5.118,0.0,177,0,2004,комедия,"Владимир Осьминин, Валентин Опалев","1651421, 1607882",Россия
19,431377,Кипяток,5.138,0.0,568,0,2008,мелодрама,Татьяна Фирсова,1623283,Россия
20,674169,"Маросейка, 12: Ставок больше нет",5.166,0.0,346,0,2000,"криминал, детектив",Игорь Апасян,261734,Россия
21,655466,Семь верст до небес,5.179,0.0,564,0,2011,драма,Юрий Павлов,101945,Россия
22,633996,Наших бьют,5.149,0.0,817,0,2010,"комедия, криминал",Антон Борматов,1620682,Россия
23,452536,Возвращение блудного мужа,5.164,0.0,228,0,2007,комедия,Галина Шигаева,287624,Россия
24,497660,Самая счастливая,5.179,0.0,499,0,2010,мелодрама,Константин Фролов,2973884,"Россия, Беларусь"
25,427437,Аферисты,5.181,0.0,223,0,2008,мелодрама,Игорь Штернберг,318134,Россия
26,927137,Нинкина любовь,5.189,0.0,1031,0,2013,мелодрама,Игорь Перин,3313533,Россия
27,432400,Новогодняя засада,5.19,0.0,612,0,2008,"комедия, детектив",Сергей Борчуков,1078942,Россия
28,838191,Новогоднее дежурство,5.196,0.0,348,0,2014,мелодрама,Флюза Фархшатова,1603461,Россия
29,431220,Новогодние мужчины,5.136,0.0,407,0,2004,"мелодрама, комедия","Виктор Мережко, Валерий Саркисов","231377, 1685052",Россия
30,1009373,Взлом,5.241,0.0,780,0,2016,"триллер, криминал",Максим Кубринский,1334557,Россия
31,745518,Букет,5.191,0.0,1086,0,2013,мелодрама,Андрей Канивченко,1684351,Россия
32,305697,Шпионские игры: Ловушка для мудреца,5.237,5.0,208,14,2006,боевик,Илья Максимов,965225,Россия
33,592305,У реки два берега. Продолжение,5.213,0.0,358,0,2011,мелодрама,Александр Кананович,1620622,Россия
34,400511,Курортный роман,5.211,5.4,1117,14,2007,"мелодрама, детектив",Роман Фокин,1524396,Россия
35,461906,Пойти и не вернуться,5.21,0.0,261,0,1992,драма,Николай Князев,1801778,"Россия, Беларусь"
36,417592,Королева льда,5.217,0.0,1159,0,2008,мелодрама,Андрей Селиванов,1614468,Россия
37,565741,Заложники,5.227,0.0,164,0,2010,драма,Давид Ткебучава,1557435,Россия
38,420423,На белом катере,5.247,0.0,212,0,2005,комедия,Владимир Мельниченко,1629555,"Украина, Россия"
39,79757,Старые песни о главном 2,5.259,4.7,6406,242,1996,музыка,Джаник Файзиев,224398,Россия
40,1073234,Право последней ночи,5.238,0.0,1743,0,2017,"драма, мелодрама",Павел Снисаренко,700808,"Россия, Беларусь"
41,1009517,Цена измены,5.275,0.0,980,0,2017,мелодрама,Марат Ким,1492117,Россия
42,565702,Гражданка начальница,5.229,0.0,924,0,2010,"драма, мелодрама, криминал, детектив",Михаил Вассербаум,231267,Россия
43,302580,Сармат 2: Покушение,5.265,5.3,727,16,2004,криминал,Вадим Островский,1290490,Россия
44,1228548,Золушка,5.232,0.0,1093,0,2018,мюзикл,Александр Игудин,1758008,Россия
45,417790,Родные и близкие,5.236,0.0,364,0,2007,драма,Евгений Лаврентьев,238761,Россия
46,438246,Невестка,5.24,0.0,312,0,2003,мелодрама,Наталья Родионова,701306,Россия
47,728050,Я тебя никогда не забуду,5.274,5.9,2091,21,2013,мелодрама,Рано Кубаева,281170,Россия
48,1331275,Одесский пароход,5.402,4.5,18100,130,2019,комедия,Сергей Урсуляк,256827,Россия
49,838190,Шесть соток счастья,5.255,0.0,640,0,2013,мелодрама,Юрий Лейзеров,1614876,Россия
50,294983,Русский спецназ,5.295,0.0,4218,0,2002,боевик,Станислав Мареев,1652857,Россия
51,880673,Роковое наследство,5.292,0.0,478,0,2014,мелодрама,Евгений Лаврентьев,238761,Россия
52,276316,Самые счастливые,5.214,0.0,208,0,2005,"драма, комедия",Станислав Митин,1546031,Россия
53,420334,Девять признаков измены,5.292,0.0,431,0,2008,"мелодрама, комедия",Александр Кананович,1620622,Россия
54,425995,Одиночество любви,5.3,7.0,931,33,2005,"драма, мелодрама",Виктор Мережко,231377,Россия
55,586690,Дубля не будет,5.316,0.0,380,0,2011,"криминал, детектив",Петр Амелин,1906001,Россия
56,420420,Холмы и равнины,5.315,0.0,229,0,2008,мелодрама,Александра Ерофеева,1629475,"Россия, Украина"
57,94837,Шпионские игры: Нелегал,5.314,6.6,482,25,2004,"триллер, криминал",Георгий Гаврилов,700824,"Россия, США"
58,421341,История весеннего призыва,5.331,0.0,300,0,2003,комедия,"Радда Новикова, Юрий Музыка","1634149, 284576",Россия
59,1045530,Деньги,5.302,0.0,1694,0,2016,"комедия, детектив",Иван Щёголев,277608,Россия
60,224678,Новогодние приключения,5.33,6.0,719,18,2001,комедия,Евгений Серов,257006,Россия
61,838461,"Мама, я женюсь!",5.361,0.0,779,0,2013,мелодрама,Петр Степин,233626,Россия
62,682050,Отель для Золушки,5.347,0.0,1191,0,2012,мелодрама,Сергей Гиргель,2461020,Россия
63,1278926,Красавица и воры,5.473,0.0,1423,0,2019,"детектив, мелодрама",Андрей Силкин,1710000,Россия
64,568035,Двое в чужом доме,5.372,0.0,266,0,2010,детектив,Татьяна Архипцова,1671916,Россия
65,444924,Пари на любовь,5.365,0.0,368,0,2008,мелодрама,Юрий Музыка,284576,"Россия, Украина"
66,446051,Встречная полоса,5.373,0.0,451,0,2008,"драма, мелодрама, приключения",Татьяна Мирошник,1599083,Россия
67,94912,Серебряная свадьба,5.372,4.1,249,14,2001,мелодрама,Наталья Родионова,701306,Россия
68,696423,Знахарка,5.355,0.0,2518,0,2012,"мелодрама, комедия",Владимир Тумаев,273380,Россия
69,1072954,Парижанка,5.505,0.0,1583,0,2017,мелодрама,"Алексей Смирнов, Алексей Магид","4478197, 5014828",Россия
70,674191,"Маросейка, 12: Сын",5.406,0.0,354,0,2000,"детектив, криминал",Игорь Апасян,261734,Россия
71,439781,Самый лучший вечер,5.391,2.4,533,9,2008,детектив,Евгений Лунгин,277602,Россия
72,891639,Простить за всё,5.382,0.0,1217,0,2015,мелодрама,Павел Снисаренко,700808,Россия
73,839811,Кровь с молоком,5.409,0.0,1348,0,2014,"комедия, мелодрама",Александр Хван,251161,Россия
74,1047823,На пороге любви,5.419,0.0,1244,0,2017,"военный, мелодрама",Виталий Бабенко,1614875,Россия
75,420369,Варенька,5.398,0.0,1391,0,2006,"мелодрама, семейный",Эльдор Уразбаев,269893,Россия
76,426229,Частник,5.401,4.9,214,17,2008,"драма, криминал",Радда Новикова,1634149,Россия
77,496777,Я подарю себе чудо,5.388,0.0,454,0,2010,мелодрама,Фуад Шабанов,1937191,Россия
78,957252,Спасённая любовь,5.379,0.0,493,0,2015,мелодрама,Наталия Средникова,3732424,Россия
79,1192382,Выстрел в спину,5.513,0.0,1834,0,2018,"детектив, мелодрама",Кира Ангелина,1601777,Россия
80,958591,Пурга,5.382,0.0,3573,0,2017,"комедия, мелодрама",Игорь Зайцев,1087196,Россия
81,1209897,Пока бьётся сердце,5.517,0.0,369,0,2018,мелодрама,Екатерина Двигубская,269891,"Россия, Беларусь"
82,418659,Сокровище: Страшно новогодняя сказка,5.425,5.8,689,22,2007,комедия,"Наталия Беляускене, Евгений Васкевич","1620678, 1620679",Россия
83,1008359,Холодное сердце,5.492,0.0,1893,0,2016,мелодрама,Екатерина Двигубская,269891,Россия
84,565061,Услышь мое сердце,5.429,0.0,974,0,2010,мелодрама,Флюза Фархшатова,1603461,Россия
85,436283,Вторжение,5.432,0.0,381,0,2008,мелодрама,"Владимир Басов мл., Ольга Басова","245765, 245766",Россия
86,1043409,Елена Прекрасная,5.521,0.0,1399,0,2016,мелодрама,Павел Мальков,1055865,Россия
87,581959,Служу Отечеству!,5.446,0.0,452,0,2010,"боевик, драма",Андрей Щербинин,1629060,Россия
88,1040619,Молодой,5.466,0.0,1085,0,2016,драма,Дмитрий Коробкин,1171576,Россия
89,436215,"История любви, или Новогодний розыгрыш",5.454,0.0,1069,0,2009,"мелодрама, комедия",Сергей Лялин,1705581,Россия
90,429004,Роман ужасов,5.5,0.0,226,0,2005,"триллер, детектив",Александр Самойленко,231269,Россия
91,703032,Девушка в приличную семью,5.467,0.0,749,0,2012,мелодрама,Виктория Лопач,2683747,Россия
92,1330039,Эдуард Суровый. Слезы Брайтона,5.629,0.0,8083,0,2019,комедия,Роман Новиков,2269946,Россия
93,41542,Наш американский Боря,5.507,3.9,394,22,1992,комедия,Борис Бушмелёв,281027,Россия
94,797897,Родная кровиночка,5.473,0.0,737,0,2013,мелодрама,Андрей Красавин,1805976,Россия
95,846889,Таблетка от слёз,5.468,0.0,1373,0,2014,мелодрама,Серик Бейсеу,3076088,"Россия, Украина"
96,40941,Последняя суббота,5.459,0.0,196,0,1993,драма,Сергей Линков,277218,"Россия, Украина"
97,455510,В погоне за счастьем,5.507,0.0,488,0,2009,"мелодрама, детектив",Александр Сухарев,552308,Россия
98,1007877,В зоне доступа любви,5.527,0.0,2892,0,2016,"комедия, мелодрама",Вера Сторожева,231283,Россия
99,1049609,Счастливая серая мышь,5.472,0.0,512,0,2017,мелодрама,Сергей Мезенцев,970751,Россия
0,1006652,Жизнь без Веры,5.469,0.0,2315,0,2016,мелодрама,Александр Хван,251161,Россия
1,420393,Будем на ты,5.482,0.0,129,0,2006,"мелодрама, комедия",Александр Самойленко,231269,Россия
2,1049611,Пока смерть не разлучит нас,5.607,0.0,1821,0,2017,мелодрама,Роман Просвирнин,1615475,Россия
3,1009014,Злая шутка,5.624,0.0,15340,0,2016,мелодрама,Сергей Швыдкой,269702,Россия
4,1043778,Сердечная недостаточность,5.537,0.0,448,0,2017,драма,Сергей Борчуков,1078942,Россия
5,301321,Пассажир без багажа,5.529,4.8,378,16,2003,криминал,Хуат Ахметов,1287924,Россия
6,565081,Чёрный город,5.497,0.0,673,0,2010,криминал,Виктор Татарский,607780,Россия
7,1045853,Рассвет на Санторини,5.422,0.0,694,0,2017,мелодрама,Алексей Праздников,1764026,Россия
8,412505,Об этом лучше не знать,5.564,3.3,420,16,2006,"мелодрама, комедия, детектив",Дмитрий Томашпольский,1039325,"Россия, Украина"
9,400459,Заговор,5.552,5.2,1054,41,2007,"драма, история",Станислав Либин,566914,Россия
10,1206356,Нетающий лед,5.593,0.0,812,0,2018,мелодрама,Игорь Кечаев,287333,Россия
11,601598,Жених,5.551,0.0,573,0,2011,мелодрама,Станислав Мареев,1652857,Россия
12,645373,Любви все возрасты…,5.568,0.0,549,0,2011,мелодрама,Сергей Грознов,2665222,Россия
13,1259240,Укрощение свекрови,5.68,0.0,2638,0,2019,комедия,"Владимир Басов мл., Ольга Басова","245765, 245766",Россия
14,1111706,Мои дорогие,5.743,0.0,744,0,2018,мелодрама,Сергей Русаков,231245,Россия
15,441268,Цветы для Снежной королевы,5.57,0.0,283,0,2006,мелодрама,Лев Карпов,1703323,Россия
16,1206357,Опавшие листья,5.621,0.0,1806,0,2018,мелодрама,Глеб Якубовский,3488519,Россия
17,784066,Мамина любовь,5.884,8.6,595,11,2013,мелодрама,Игорь Перин,3313533,Россия
18,613632,Иван Охлобыстин. Поп-звезда,5.824,0.0,836,0,2011,"документальный, биография",Иван Цыбин,2539042,Россия
19,817914,Райский уголок,5.605,0.0,1031,0,2013,мелодрама,Владимир Дмитриевский,266157,Россия
20,648615,Жених по объявлению,5.573,0.0,800,0,2012,мелодрама,Владимир Чубриков,693546,Россия
21,471483,Звездная ночь в Камергерском,5.554,0.0,125,0,1997,музыка,Григорий Гурвич,289978,Россия
22,428853,Случайный попутчик,5.543,0.0,417,0,2006,"драма, мелодрама",Вадим Соколовский,73315,Россия
23,466927,Шпильки,5.596,0.0,992,0,2009,"драма, криминал",Андрей Коршунов,1616060,Россия
24,949037,Однажды и навсегда,5.693,0.0,2610,0,2013,мелодрама,Артем Насыбулин,1705584,Россия
25,1209723,Любовь по ошибке,5.629,0.0,856,0,2018,мелодрама,Дмитрий Магонов,1601804,Россия
26,927647,Однажды преступив черту,5.625,0.0,633,0,2013,"мелодрама, детектив",Максим Демченко,1783332,Россия
27,1049269,Помощница,5.64,0.0,2255,0,2018,мелодрама,Александр Грабарь,1121504,Россия
28,427853,Запрет на любовь,5.595,0.0,423,0,2008,детектив,Алексей Гусев,1663541,Россия
29,1044273,Невезучая,5.636,0.0,2607,0,2016,мелодрама,Дмитрий Сорокин,1695763,Россия
30,844126,Невеста с заправки,5.577,0.0,1169,0,2014,"комедия, мелодрама",Игорь Нурисламов,2212681,Россия
31,661240,Золотые ножницы,5.617,0.0,668,0,2012,"мелодрама, комедия",Михаил Жерневский,1996833,Россия
